,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score
392,2.7,the header file has access to the C++ Standard Library and makes certain classes like class string work.,0,3,1.5,0.02455502748,0.9754449725,0.9686672424,0.3550907373,0.4339977834,0.9889796473,0.8739984142,0.9999525604,0.9440633305
393,2.7,â€œInstructâ€ the compiler on how to interface with library and user-written components.,2,3,2.5,0.03534597158,0.9646540284,0.9548977593,0.3942757845,0.4683883943,0.9881524934,0.8645411216,0.9998762574,0.8540935816
394,2.7,create a comon area to contain reusable functions.,3,3,3,0.04513335228,0.9548666477,0.9424088453,0.3639753461,0.4417953272,0.9906683652,0.8933064293,0.9997606745,0.7178083567
395,2.7,to declare the functions being used in the classes,3,3,3,0.03926891088,0.9607310891,0.9498920021,0.2630618215,0.3532289475,0.991145845,0.8987657107,0.9998703664,0.847147447
396,2.7,"#include ""hat.h""  allows the use of the hat container, so called from the act of pulling names from a hat.  The header file for hat includes functions for storage and retrieval of it's contents, mainly put(), peek(), and pull().",0,3,1.5,0.03391003609,0.9660899639,0.9567300448,0.3132630289,0.3972878505,0.9839822425,0.8168604126,0.9999165038,0.9015486427
397,2.7,To hold reusable content or modules separate from the actual  source-code file that can be easily referenced and employed for different programs.,5,3,4,0.02869832516,0.9713016748,0.963380303,0.2851292789,0.3725963695,0.9889519861,0.8736821486,0.9998894311,0.8696268264
398,2.7,a header file is a file used to store a list of prototye functions and data members.,5,5,5,0.02415758371,0.9758424163,0.9691743895,0.6079782844,0.6559435988,0.9915618983,0.9035226704,0.999926779,0.9136642589
399,2.7,"A header file is a cross communication method between source files, to help limit the size of each individual program. Without header files a program will be 1 large lump of code and thus fairly hard to debug and traverse.",3,4,3.5,0.02101117373,0.9789888263,0.9731892782,0.368378818,0.445660018,0.9869449988,0.8507351901,0.999888202,0.8681775704
400,2.7,It contains reusable source code for use by other classes.,3,3,3,0.04658186436,0.9534181356,0.9405605119,0.3693720102,0.4465316894,0.9868499741,0.8496487221,0.9998414762,0.8130825827
401,2.7,"to separate the source code from the main function, allows the methods/classes to be included in the program without direct coding. allows re usability.",4,3,3.5,0.02496939898,0.975030601,0.9681384952,0.3798191547,0.455700587,0.9855015105,0.8342310163,0.9998966414,0.8781286068
402,2.7,Header files have reusable source code in a file that a programer can use.,3,2,2.5,0.04639619589,0.9536038041,0.940797429,0.3239603341,0.4066763007,0.9875803112,0.8579990563,0.9999217627,0.9077494114
403,2.7,To hide the definition and details of a class.  Also to help readability of the main C++ file.,4,3,3.5,0.03053212166,0.9694678783,0.9610403382,0.3375481665,0.4186016113,0.9879372219,0.8620798066,0.9999195508,0.9051413617
404,2.7,To allow the compiler to recognize the classes when used elsewhere.,3,4,3.5,0.03435772657,0.9656422734,0.9561587818,0.2430485189,0.3356643469,0.9881588325,0.8646136001,0.9998957324,0.8770567332
405,2.7,"A header file declares a class, its data, and functions available through that class.",5,3,4,0.02486467361,0.9751353264,0.9682721271,0.5360981822,0.5928582944,0.9942229165,0.9339475153,0.9999572401,0.949581251
406,2.7,header files contain code which can be used in multiple files,3,3,3,0.05470609665,0.9452939034,0.9301938121,0.2420607805,0.334797462,0.9877448825,0.8598806878,0.9999317701,0.9195492845
407,2.7,Allow compiler to recognize the classes when used elsewhere,3,3,3,0.0375418663,0.9624581337,0.9520957492,0.164161846,0.2664297518,0.9891981311,0.8764964569,0.9998824567,0.861403248
408,2.7,Allow compiler to recognize the classes when used elsewhere,3,4,3.5,0.0375418663,0.9624581337,0.9520957492,0.164161846,0.2664297518,0.9891981311,0.8764964569,0.9998824567,0.861403248
409,2.7,To promote function reusuablitly,3,3,3,0.08615231514,0.9138476849,0.8900677426,0.2631495297,0.3533059243,0.9875469565,0.857617694,0.9997866444,0.7484298254
410,2.7,class definitions are placed here,3,3,3,0.07431274652,0.9256872535,0.9051752937,0.2389165014,0.3320378971,0.9881488569,0.8644995436,0.9998985313,0.8803569866
411,2.7,A header file usually contains class and/or function prototypes.,4,5,4.5,0.03586477041,0.9641352296,0.9542357606,0.5869987011,0.6375309455,0.9882300525,0.8654278955,0.9999146633,0.8993784162
412,2.7,contains all the standard C++ library's i.e. string,0,2,1,0.06913894415,0.9308610559,0.9117771798,0.1949014217,0.293408226,0.9874297613,0.8562777384,0.9998784088,0.8566303309
413,3.1,"It includes the name of the program, the type of parameters it can take. It should also include a brief description of what the function does.",4,5,4.5,0.01899760962,0.9810023904,0.9757586304,0.6434019208,0.6870330216,0.9926743347,0.9162417516,0.999960757,0.9537281232
414,3.1,it includes the specific information about the function such as input and output variable types and how many of each.,1,5,3,0.02149605751,0.9785039425,0.9725705557,0.4862460792,0.5491057815,0.9926960671,0.9164902295,0.9998702176,0.8469719637
415,3.1,The function signature includes the name of the function and the types of its arguments.,5,5,5,0.006905078888,0.9930949211,0.9911889668,0.7893351912,0.8151108138,0.9950317945,0.9431958498,0.9999779624,0.9740151978
416,3.1,"A function signature consists of the function prototype.  This tells you the general information about a function, its name, parameters, what scope it is in, and other miscellaneous information.",4,5,4.5,0.02093362808,0.9790663719,0.9732882281,0.588463068,0.6388161417,0.9849969082,0.8284616278,0.9999464342,0.9368399212
417,3.1,It includes the name of the function and the types of its arguments.,5,5,5,0.008537948132,0.9914620519,0.9891053896,0.8015833497,0.8258603646,0.9974244851,0.9705527607,0.9999732368,0.9684431791
418,3.1,"Name, paramaters, scope, and other general function information",4,5,4.5,0.04737627506,0.9526237249,0.9395468263,0.3789031208,0.4548966331,0.9743407535,0.7066241126,0.9998724929,0.8496548554
419,3.1,It includes a function name and parameter list. Does not include return type. Function signatures must be different.,5,5,5,0.03842037916,0.9615796208,0.9509747473,0.5459187031,0.601477238,0.9904016997,0.8902574992,0.9999336128,0.9217220497
420,3.1,input parameters and return type,1,5,3,0.07390660048,0.9260933995,0.9056935449,0.3664479256,0.4439653774,0.9886256201,0.8699506317,0.9998680318,0.8443946703
421,3.1,The portion of the function prototyp tha has the function name and the arguments but NOT the return type.,5,5,5,0.01403039694,0.9859696031,0.9820969036,0.7012854815,0.7378343134,0.9935221261,0.9259350031,0.9999453742,0.9355899972
422,3.1,Name of the function and the types of it's arguments,5,5,5,0.01144623756,0.9885537624,0.9853943479,0.7125290036,0.7477021488,0.9968854329,0.9643894885,0.999980176,0.9766252209
423,3.1,The name of the function and the types of its arguments.,5,5,5,0.004659056664,0.9953409433,0.9940549407,0.8690520525,0.8850740207,0.9998162956,0.9978996099,0.9999992079,0.9990660542
424,3.1,Includes the name of the function and the types of its arguments.,5,5,5,0.006848454475,0.9931515455,0.9912612208,0.8049169183,0.8287860586,0.9978299944,0.9751891651,0.9999863702,0.9839289784
425,3.1,"identification of a function and the data types of its parameters, it has the name, and the data type variables ",5,5,5,0.01471823454,0.9852817655,0.9812192076,0.675348103,0.7150704697,0.9906003489,0.8925287625,0.999962638,0.9559459861
426,3.1,"a return type, and input parameters",1,5,3,0.04052126408,0.9594787359,0.9482939718,0.379706502,0.4556017177,0.9856285159,0.8356831364,0.9998631081,0.8385890896
427,3.1,The function signature includes the method name and the input types.,5,5,5,0.0170686245,0.9829313755,0.978220058,0.6779482365,0.7173524671,0.9925932235,0.9153143634,0.9998987539,0.880619487
428,3.1,"A function signature includes the name of the function and types of arguments, but not the return type.  ",5,5,5,0.01084905863,0.9891509414,0.9861563615,0.7221158743,0.7561160302,0.9935463423,0.9262118805,0.9999487149,0.9395290987
429,3.1,The signature can include a result type and thrown errors.,1,3,2,0.0358107686,0.9641892314,0.9543046681,0.3351748586,0.4165186864,0.9886779563,0.8705490201,0.9999177699,0.9030414719
430,3.1,"function name, and input paramaters",5,5,5,0.06154698133,0.9384530187,0.9214646921,0.4118815064,0.4838399907,0.9880790595,0.8637015117,0.9998884995,0.8685283926
431,3.1,"The name of the function and the types of its arguments. This includes the number, type, and order the parameters appear in.",5,5,5,0.00837123394,0.9916287661,0.9893181206,0.8354769349,0.8556069436,0.9958509528,0.9525617243,0.9999818541,0.9786038927
432,3.1,the name of the function and the types of its arguments,5,5,5,0.007137417793,0.9928625822,0.9908924972,0.7782151699,0.8053513685,0.9958767023,0.9528561329,0.9999656437,0.9594901022
433,3.1,A function signature includes the name of the function and the types of its arguments,5,5,5,0.01095741987,0.9890425801,0.9860180901,0.6990418434,0.7358651928,0.99499417,0.9427656685,0.9999753649,0.9709524811
434,3.1,"A function signature includes a function's return type, parameters and semi-colon.",1,5,3,0.0395091176,0.9604908824,0.9495854931,0.5533371568,0.6079880163,0.9869410712,0.8506902839,0.9998902693,0.870615222
435,3.1,the name of the function and the types of its arguments,5,5,5,0.007137417793,0.9928625822,0.9908924972,0.7782151699,0.8053513685,0.9958767023,0.9528561329,0.9999656437,0.9594901022
436,3.1,the function's name and parameters,5,5,5,0.04043996334,0.9595600367,0.9483977134,0.7080618143,0.7437815367,0.9923199646,0.9121900482,0.9999273476,0.9143346318
437,3.1,The name of the function and the types of its arguments.,5,5,5,0.004659056664,0.9953409433,0.9940549407,0.8690520525,0.8850740207,0.9998162956,0.9978996099,0.9999992079,0.9990660542
438,3.1,The portion of a function prototype that includes the name of the function and the types of its arguments,5,5,5,0.01287794113,0.9871220589,0.9835674626,0.7340612411,0.766599837,0.9940040039,0.9314445696,0.9999181986,0.9035469411
439,3.1,the name of the function and its parameters,5,5,5,0.0115519762,0.9884480238,0.9852594231,0.788803339,0.8146440357,0.9947583674,0.940069612,0.9999701152,0.9647624772
440,3.1,The function name and parameters,5,5,5,0.03528225422,0.9647177458,0.9549790641,0.7314432859,0.7643021984,0.9915334741,0.9031976815,0.9999304576,0.9180016935
441,3.1,name of function and types of arguments,5,5,5,0.02386665344,0.9761333466,0.969545623,0.6387012005,0.6829074519,0.9941585429,0.9332114967,0.9999360177,0.9245576305
442,3.1,a function's return type and parameter list,1,5,3,0.05041497946,0.9495850205,0.9356693723,0.4422700703,0.5105104008,0.9908803872,0.8957305902,0.9998471191,0.8197362641
443,3.1,"it includes the name of the function, and the types of its arguments. it does not specify the function return type. Function in the same scope must have unqiue signatures. ",5,5,5,0.0166271925,0.9833728075,0.978783335,0.7094715238,0.745018763,0.9946830263,0.9392081963,0.9999661395,0.9600746887
444,3.2,Any functions that follows their deceleration that  are in the source code file are allowed to have access the variables.  Also global scope variables retrain their value throughout the execution of the program.,5,5,5,0.08152419329,0.9184758067,0.8959733282,0.4588202834,0.5250356338,0.9855609359,0.8349104585,0.9998090452,0.7748428455
445,3.2,they can be accessed by any C++ file anywhere.,0,5,2.5,0.07980656624,0.9201934338,0.8981650583,0.3823218346,0.4578970546,0.9872149039,0.853821159,0.9997887673,0.750932973
446,3.2,Global variables have file scope.,5,5,5,0.0388917923,0.9611082077,0.9503732138,0.6988912821,0.7357330532,0.9964122095,0.9589788728,0.9999025778,0.8851282313
447,3.2,The scope of global variables are created by placing variable declarations outside any class or function definition.  Global variables retain their values throughout the execution of the program and they can be referenced by any function that follows their declarations or definitions in the source file.,0,5,2.5,0.08768606186,0.9123139381,0.8881106477,0.3552634716,0.4341493829,0.9859250922,0.8390740523,0.9998190756,0.786669855
448,3.2,A global variable is an identifier that retains it's value throughout the execution of the program. It has file scope.,5,5,5,0.07163256407,0.9283674359,0.9085952656,0.552965045,0.6076614338,0.9904456516,0.8907600252,0.9998584635,0.8331126203
449,3.2,Global Variables can be used in any function as long as the appropriate .h file that holds the variable is included,3,5,4,0.1003106833,0.8996893167,0.8720013519,0.2023958862,0.299985715,0.9921066219,0.9097507875,0.9997759877,0.7358643693
